year,stage,rider_name,position,won,stage_type,elevation,distance_km,pcs_ranking,rider_type,gap_pct,hist_stage_wins,PCS_points
2021,19,Christophe Laporte,2,0,hilly,1181,207.0,49,Classic,0.3728,34,554
2021,19,Casper Pedersen,3,0,hilly,1181,207.0,576,Classic,0.3728,3,84
2021,19,Mike Teunissen,4,0,hilly,1181,207.0,143,Classic,0.3985,8,199
2021,19,Nils Politt,5,0,hilly,1181,207.0,256,Classic,0.4371,8,189
2021,19,Edward Theuns,6,0,hilly,1181,207.0,565,Classic,0.4371,10,74
2021,19,Page not found,7,0,hilly,1181,207.0,0,Classic,0.4371,0,0
2021,19,Georg Zimmermann,8,0,hilly,1181,207.0,161,Classic,0.4371,5,300
2021,19,Anthony Turgis,9,0,hilly,1181,207.0,126,Classic,0.45,7,312
2021,19,Jasper Stuyven,10,0,hilly,1181,207.0,65,Classic,0.45,9,540
2021,19,Julien Bernard,11,0,hilly,1181,207.0,431,GC,1.0092,1,53
2021,19,Max Walscheid,12,0,hilly,1181,207.0,280,Sprint,1.0092,13,213
2021,19,Davide Ballerini,13,0,hilly,1181,207.0,127,Classic,1.0092,11,196
2021,19,Silvan Dillier,14,0,hilly,1181,207.0,698,Classic,1.0092,8,30
2021,19,Jonas Rutsch,15,0,hilly,1181,207.0,521,Classic,1.0092,0,60
2021,19,Élie Gesbert,16,0,hilly,1181,207.0,0,GC,1.0092,2,8
2021,19,Forbidden,17,0,hilly,1181,207.0,0,Classic,1.0092,0,0
2021,19,Ion Izagirre,18,0,hilly,1181,207.0,44,GC,1.0478,19,634
2021,19,Franck Bonnamour,19,0,hilly,1181,207.0,0,Hills,1.1378,0,0
2021,19,Simon Clarke,20,0,hilly,1181,207.0,1108,Classic,3.8889,7,10
2021,19,Marc Hirschi,21,0,hilly,1181,207.0,130,Classic,8.035,24,67
2021,19,Rui Costa,22,0,hilly,1181,207.0,479,GC,8.035,33,0
2021,19,Rafał Majka,23,0,hilly,1181,207.0,341,Climber,8.035,16,339
2021,19,Forbidden,24,0,hilly,1181,207.0,0,GC,8.035,0,0
2021,19,Mikkel Bjerg,25,0,hilly,1181,207.0,424,TT,8.035,1,62
2021,19,Tadej Pogačar,26,0,hilly,1181,207.0,1,Climber,8.035,117,1770
2021,19,Forbidden,27,0,hilly,1181,207.0,0,GC,8.035,0,0
2021,19,Davide Formolo,28,0,hilly,1181,207.0,624,Climber,8.035,6,5
2021,19,Jorge Arcas,29,0,hilly,1181,207.0,1412,GC,8.035,0,15
2021,19,Alejandro Valverde,30,0,hilly,1181,207.0,0,Climber,8.035,133,0
2021,19,Forbidden,31,0,hilly,1181,207.0,0,Classic,8.035,0,0
2021,19,Lorenzo Rota,32,0,hilly,1181,207.0,556,Classic,8.035,2,66
2021,19,Sonny Colbrelli,33,0,hilly,1181,207.0,0,Classic,8.035,34,180
2021,19,Enric Mas,34,0,hilly,1181,207.0,374,Climber,8.035,6,114
2021,19,Page not found,35,0,hilly,1181,207.0,0,Hills,8.035,0,0
2021,19,Pello Bilbao,36,0,hilly,1181,207.0,63,Climber,8.035,17,419
2021,19,Imanol Erviti,37,0,hilly,1181,207.0,0,GC,8.035,3,77
2021,19,Dmitriy Gruzdev,38,0,hilly,1181,207.0,0,TT,8.035,10,65
2021,19,Carlos Verona,39,0,hilly,1181,207.0,612,GC,8.035,2,37
2021,19,Michał Kwiatkowski,40,0,hilly,1181,207.0,417,Classic,8.035,32,40
2021,19,Jakob Fuglsang,41,0,hilly,1181,207.0,0,GC,8.035,27,43
2021,19,Quentin Pacher,42,0,hilly,1181,207.0,572,Hills,8.035,0,72
2021,19,Page not found,43,0,hilly,1181,207.0,0,Classic,8.035,0,0
2021,19,Maxime Chevalier,44,0,hilly,1181,207.0,0,GC,8.035,0,0
2021,19,Page not found,45,0,hilly,1181,207.0,0,GC,8.035,0,0
2021,19,Jonas Vingegaard,46,0,hilly,1181,207.0,2,GC,8.035,54,1579
2021,19,Sepp Kuss,47,0,hilly,1181,207.0,69,Climber,8.035,12,228
2021,19,Hugo Houle,48,0,hilly,1181,207.0,812,GC,8.035,3,25
2021,19,Philippe Gilbert,49,0,hilly,1181,207.0,0,Classic,8.035,80,0
2021,19,Jonathan Castroviejo,50,0,hilly,1181,207.0,1599,TT,8.035,11,38
2021,19,Richard Carapaz,51,0,hilly,1181,207.0,165,Climber,8.035,24,180
2021,19,Geraint Thomas,52,0,hilly,1181,207.0,1140,GC,8.035,25,52
2021,19,Forbidden,53,0,hilly,1181,207.0,0,GC,8.035,0,0
2021,19,Forbidden,54,0,hilly,1181,207.0,0,TT,8.035,0,0
2021,19,Michael Schär,55,0,hilly,1181,207.0,0,GC,8.035,2,40
2021,19,Page not found,56,0,hilly,1181,207.0,0,Classic,8.035,0,0
2021,19,David Gaudu,57,0,hilly,1181,207.0,308,Climber,8.035,13,71
2021,19,Dylan Teuns,58,0,hilly,1181,207.0,366,GC,8.035,14,74
2021,19,Benoît Cosnefroy,59,0,hilly,1181,207.0,47,Classic,8.035,25,838
2021,19,Cristián Rodríguez,60,0,hilly,1181,207.0,154,GC,8.035,3,265
2021,19,Forbidden,61,0,hilly,1181,207.0,0,GC,8.035,0,0
2021,19,Forbidden,62,0,hilly,1181,207.0,0,GC,8.035,0,0
2021,19,Dorian Godon,63,0,hilly,1181,207.0,33,Hills,8.035,21,534
2021,19,Valentin Madouas,64,0,hilly,1181,207.0,187,Classic,8.035,7,78
2021,19,Cyril Barthe,65,0,hilly,1181,207.0,553,Hills,8.035,0,60
2021,19,Neilson Powless,66,0,hilly,1181,207.0,273,Classic,8.035,8,0
2021,19,Bruno Armirail,67,0,hilly,1181,207.0,151,TT,8.035,4,69
2021,19,Rick Zabel,68,0,hilly,1181,207.0,0,Classic,8.035,2,17
2021,19,Emanuel Buchmann,69,0,hilly,1181,207.0,667,GC,8.035,5,0
2021,19,Forbidden,70,0,hilly,1181,207.0,0,Classic,8.035,0,0
2021,19,Tim Declercq,71,0,hilly,1181,207.0,0,Classic,8.035,0,15
2021,19,Reto Hollenstein,72,0,hilly,1181,207.0,0,GC,8.035,0,0
2021,19,Marco Haller,73,0,hilly,1181,207.0,416,Classic,8.035,6,48
2021,19,Kristian Sbaragli,74,0,hilly,1181,207.0,2432,Classic,8.035,1,16
2021,19,Jelle Wallays,75,0,hilly,1181,207.0,0,Classic,8.035,8,15
2021,19,Page not found,76,0,hilly,1181,207.0,0,Hills,8.035,0,0
2021,19,Jasper Philipsen,77,0,hilly,1181,207.0,8,Sprint,8.035,61,848
2021,19,Guillaume Martin,78,0,hilly,1181,207.0,162,Climber,8.035,11,215
2021,19,Louis Meintjes,79,0,hilly,1181,207.0,599,GC,8.035,7,205
2021,19,Harry Sweeny,80,0,hilly,1181,207.0,276,GC,8.035,0,172
2021,19,Richie Porte,81,0,hilly,1181,207.0,0,GC,8.035,33,0
2021,19,Daniel Oss,82,0,hilly,1181,207.0,0,Classic,8.035,2,0
2021,19,Wilco Kelderman,83,0,hilly,1181,207.0,566,GC,8.035,4,37
2021,19,Jan Bakelants,84,0,hilly,1181,207.0,0,GC,8.035,7,0
2021,19,Ruben Guerreiro,85,0,hilly,1181,207.0,1413,Climber,8.035,5,161
2021,19,Page not found,86,0,hilly,1181,207.0,0,Climber,8.035,0,0
2021,19,Page not found,87,0,hilly,1181,207.0,0,GC,8.035,0,0
2021,19,Patrick Konrad,88,0,hilly,1181,207.0,839,Climber,8.035,3,35
2021,19,Stefan Bissegger,89,0,hilly,1181,207.0,411,TT,8.035,7,104
2021,19,Forbidden,90,0,hilly,1181,207.0,0,Classic,8.035,0,0
2021,19,Cyril Gautier,91,0,hilly,1181,207.0,0,Classic,8.035,5,12
2021,19,Wout Poels,92,0,hilly,1181,207.0,387,Climber,8.035,26,142
2021,19,Pierre Rolland,93,0,hilly,1181,207.0,0,Climber,8.035,12,0
2021,19,Rigoberto Urán,94,0,hilly,1181,207.0,0,Climber,8.035,14,82
2021,19,Julien Simon,95,0,hilly,1181,207.0,0,Classic,8.035,13,70
2021,19,Page not found,96,0,hilly,1181,207.0,0,GC,8.035,0,0
2021,19,Bauke Mollema,97,0,hilly,1181,207.0,401,Climber,8.035,18,15
2021,19,Simon Geschke,98,0,hilly,1181,207.0,0,Climber,8.035,3,208
2021,19,Omar Fraile,99,0,hilly,1181,207.0,1948,Climber,8.035,8,15
2021,19,Forbidden,100,0,hilly,1181,207.0,0,GC,8.035,0,0
2021,19,Petr Vakoč,101,0,hilly,1181,207.0,0,Classic,8.035,7,0
2021,19,Pierre Latour,102,0,hilly,1181,207.0,1019,GC,8.035,7,234
2021,19,Fabien Doubey,103,0,hilly,1181,207.0,1210,GC,8.035,1,8
2021,19,Julian Alaphilippe,104,0,hilly,1181,207.0,58,Classic,8.035,45,57
2021,19,Mattia Cattaneo,105,0,hilly,1181,207.0,536,TT,8.035,4,60
2021,19,Xandro Meurisse,106,0,hilly,1181,207.0,285,GC,8.035,5,35
2021,19,Oliver Naesen,107,0,hilly,1181,207.0,357,Classic,8.035,5,107
2021,19,Michael Matthews,108,0,hilly,1181,207.0,152,Classic,8.035,44,101
2021,19,Dries Devenyns,109,0,hilly,1181,207.0,0,GC,8.035,7,60
2021,19,Luka Mezgec,110,0,hilly,1181,207.0,760,Hills,8.035,19,31
2021,19,Mark Cavendish,111,0,hilly,1181,207.0,0,Sprint,8.035,165,190
2021,19,Page not found,112,0,hilly,1181,207.0,0,Classic,8.035,0,0
2021,19,Page not found,113,0,hilly,1181,207.0,0,Sprint,8.035,0,0
2021,19,Alex Aranburu,114,0,hilly,1181,207.0,70,Classic,8.035,10,410
2021,19,Michael Mørkøv,115,0,hilly,1181,207.0,0,Classic,8.035,5,35
2021,19,Stefan Küng,116,0,hilly,1181,207.0,369,TT,8.035,30,20
2021,19,Forbidden,117,0,hilly,1181,207.0,0,GC,8.035,0,0
2021,19,André Greipel,118,0,hilly,1181,207.0,0,Sprint,8.035,158,0
2021,19,Omer Goldstein,119,0,hilly,1181,207.0,634,GC,8.035,4,82
2021,19,Cees Bol,120,0,hilly,1181,207.0,396,Sprint,8.035,6,136
2021,19,Toms Skujiņš,121,0,hilly,1181,207.0,118,Classic,8.035,14,53
2021,19,Mads Pedersen,122,0,hilly,1181,207.0,28,Classic,8.035,60,488
2021,19,Joris Nieuwenhuis,123,0,hilly,1181,207.0,0,Classic,8.035,0,0
2021,19,Carlos Barbero,124,0,hilly,1181,207.0,0,Classic,8.035,12,44
2021,19,Nairo Quintana,125,0,hilly,1181,207.0,245,GC,8.035,53,241
2021,19,Sergio Higuita,126,0,hilly,1181,207.0,124,Climber,8.035,10,217
2021,19,Connor Swift,127,0,hilly,1181,207.0,571,Classic,8.035,3,65
2021,19,Page not found,128,0,hilly,1181,207.0,0,GC,8.035,0,0
2021,19,Guillaume Boivin,129,0,hilly,1181,207.0,627,Classic,8.035,5,10
2021,19,Luke Durbridge,130,0,hilly,1181,207.0,770,TT,8.035,15,30
2021,19,Dan Martin,131,0,hilly,1181,207.0,0,Climber,8.035,22,0
2021,19,Mark Donovan,132,0,hilly,1181,207.0,391,GC,8.035,1,126
2021,19,Sean Bennett,133,0,hilly,1181,207.0,0,Hills,8.035,0,0
2021,19,Page not found,134,0,hilly,1181,207.0,0,GC,8.035,0,0
2021,19,Nils Eekhoff,135,0,hilly,1181,207.0,584,Classic,8.035,2,0
2021,19,Anthony Perez,136,0,hilly,1181,207.0,1301,Classic,8.035,5,0
2021,19,Kenny Elissonde,137,0,hilly,1181,207.0,0,Climber,8.035,2,32
2021,19,Ide Schelling,138,0,hilly,1181,207.0,1611,Hills,8.035,3,0
2021,19,Lukas Pöstlberger,139,0,hilly,1181,207.0,0,Classic,8.035,6,0
2021,19,Jérémy Cabot,140,0,hilly,1181,207.0,0,TT,8.035,0,4
2021,19,Jonas Rickaert,141,0,hilly,1181,207.0,663,Classic,8.035,1,25
2021,19,Kasper Asgreen,142,0,hilly,1181,207.0,530,TT,8.035,14,64
2021,20,Page not found,1,1,ITT,246,30.8,0,Classic,0.0,0,0
2021,20,Kasper Asgreen,2,0,ITT,246,30.8,530,TT,0.0,14,64
2021,20,Jonas Vingegaard,3,0,ITT,246,30.8,2,GC,0.0,54,1579
2021,20,Stefan Küng,4,0,ITT,246,30.8,369,TT,0.0,30,20
2021,20,Stefan Bissegger,5,0,ITT,246,30.8,411,TT,0.0,7,104
2021,20,Mattia Cattaneo,6,0,ITT,246,30.8,536,TT,0.0,4,60
2021,20,Mikkel Bjerg,7,0,ITT,246,30.8,424,TT,0.0,1,62
2021,20,Tadej Pogačar,8,0,ITT,246,30.8,1,Climber,0.0,117,1770
2021,20,Page not found,9,0,ITT,246,30.8,0,Hills,0.0,0,0
2021,20,Page not found,10,0,ITT,246,30.8,0,Classic,0.0,0,0
2021,20,Forbidden,11,0,ITT,246,30.8,0,GC,0.0,0,0
2021,20,Bruno Armirail,12,0,ITT,246,30.8,151,TT,0.0,4,69
2021,20,Jonathan Castroviejo,13,0,ITT,246,30.8,1599,TT,0.0,11,38
2021,20,Omar Fraile,14,0,ITT,246,30.8,1948,Climber,0.0,8,15
2021,20,Page not found,15,0,ITT,246,30.8,0,Hills,0.0,0,0
2021,20,Page not found,16,0,ITT,246,30.8,0,GC,0.0,0,0
2021,20,Max Walscheid,17,0,ITT,246,30.8,280,Sprint,0.0,13,213
2021,20,Harry Sweeny,18,0,ITT,246,30.8,276,GC,0.0,0,172
2021,20,Julian Alaphilippe,19,0,ITT,246,30.8,58,Classic,0.0,45,57
2021,20,Anthony Perez,20,0,ITT,246,30.8,1301,Classic,0.0,5,0
2021,20,Luke Durbridge,21,0,ITT,246,30.8,770,TT,0.0,15,30
2021,20,Dries Devenyns,22,0,ITT,246,30.8,0,GC,0.0,7,60
2021,20,Richard Carapaz,23,0,ITT,246,30.8,165,Climber,0.0,24,180
2021,20,Neilson Powless,24,0,ITT,246,30.8,273,Classic,0.0,8,0
2021,20,Jonas Rickaert,25,0,ITT,246,30.8,663,Classic,0.0,1,25
2021,20,Wilco Kelderman,26,0,ITT,246,30.8,566,GC,0.0,4,37
2021,20,Enric Mas,27,0,ITT,246,30.8,374,Climber,0.0,6,114
2021,20,Bauke Mollema,28,0,ITT,246,30.8,401,Climber,0.0,18,15
2021,20,Hugo Houle,29,0,ITT,246,30.8,812,GC,0.0,3,25
2021,20,Xandro Meurisse,30,0,ITT,246,30.8,285,GC,0.0,5,35
2021,20,Forbidden,31,0,ITT,246,30.8,0,GC,0.0,0,0
2021,20,Ruben Guerreiro,32,0,ITT,246,30.8,1413,Climber,0.0,5,161
2021,20,Forbidden,33,0,ITT,246,30.8,0,TT,0.0,0,0
2021,20,Connor Swift,34,0,ITT,246,30.8,571,Classic,0.0,3,65
2021,20,Pierre Latour,35,0,ITT,246,30.8,1019,GC,0.0,7,234
2021,20,Forbidden,36,0,ITT,246,30.8,0,GC,0.0,0,0
2021,20,Jasper Stuyven,37,0,ITT,246,30.8,65,Classic,0.0,9,540
2021,20,Christophe Laporte,38,0,ITT,246,30.8,49,Classic,0.0,34,554
2021,20,Dylan Teuns,39,0,ITT,246,30.8,366,GC,0.0,14,74
2021,20,Rigoberto Urán,40,0,ITT,246,30.8,0,Climber,0.0,14,82
2021,20,Louis Meintjes,41,0,ITT,246,30.8,599,GC,0.0,7,205
2021,20,Pello Bilbao,42,0,ITT,246,30.8,63,Climber,0.0,17,419
2021,20,Richie Porte,43,0,ITT,246,30.8,0,GC,0.0,33,0
2021,20,Rui Costa,44,0,ITT,246,30.8,479,GC,0.0,33,0
2021,20,Page not found,45,0,ITT,246,30.8,0,Classic,0.0,0,0
2021,20,Sergio Higuita,46,0,ITT,246,30.8,124,Climber,0.0,10,217
2021,20,Geraint Thomas,47,0,ITT,246,30.8,1140,GC,0.0,25,52
2021,20,Jakob Fuglsang,48,0,ITT,246,30.8,0,GC,0.0,27,43
2021,20,David Gaudu,49,0,ITT,246,30.8,308,Climber,0.0,13,71
2021,20,Forbidden,50,0,ITT,246,30.8,0,Classic,0.0,0,0
2021,20,Michael Mørkøv,51,0,ITT,246,30.8,0,Classic,0.0,5,35
2021,20,Sepp Kuss,52,0,ITT,246,30.8,69,Climber,0.0,12,228
2021,20,Guillaume Martin,53,0,ITT,246,30.8,162,Climber,0.0,11,215
2021,20,Nils Eekhoff,54,0,ITT,246,30.8,584,Classic,0.0,2,0
2021,20,Valentin Madouas,55,0,ITT,246,30.8,187,Classic,0.0,7,78
2021,20,Forbidden,56,0,ITT,246,30.8,0,GC,0.0,0,0
2021,20,Jonas Rutsch,57,0,ITT,246,30.8,521,Classic,0.0,0,60
2021,20,Forbidden,58,0,ITT,246,30.8,0,Classic,0.0,0,0
2021,20,Daniel Oss,59,0,ITT,246,30.8,0,Classic,0.0,2,0
2021,20,Rafał Majka,60,0,ITT,246,30.8,341,Climber,0.0,16,339
2021,20,Dorian Godon,61,0,ITT,246,30.8,33,Hills,0.0,21,534
2021,20,Omer Goldstein,62,0,ITT,246,30.8,634,GC,0.0,4,82
2021,20,Philippe Gilbert,63,0,ITT,246,30.8,0,Classic,0.0,80,0
2021,20,Maxime Chevalier,64,0,ITT,246,30.8,0,GC,0.0,0,0
2021,20,Cyril Barthe,65,0,ITT,246,30.8,553,Hills,0.0,0,60
2021,20,Mark Cavendish,66,0,ITT,246,30.8,0,Sprint,0.0,165,190
2021,20,Oliver Naesen,67,0,ITT,246,30.8,357,Classic,0.0,5,107
2021,20,Jan Bakelants,68,0,ITT,246,30.8,0,GC,0.0,7,0
2021,20,Ion Izagirre,69,0,ITT,246,30.8,44,GC,0.0,19,634
2021,20,Julien Bernard,70,0,ITT,246,30.8,431,GC,0.0,1,53
2021,20,Lorenzo Rota,71,0,ITT,246,30.8,556,Classic,0.0,2,66
2021,20,Nils Politt,72,0,ITT,246,30.8,256,Classic,0.0,8,189
2021,20,Alejandro Valverde,73,0,ITT,246,30.8,0,Climber,0.0,133,0
2021,20,Forbidden,74,0,ITT,246,30.8,0,GC,0.0,0,0
2021,20,Mads Pedersen,75,0,ITT,246,30.8,28,Classic,0.0,60,488
2021,20,Michael Schär,76,0,ITT,246,30.8,0,GC,0.0,2,40
2021,20,Cristián Rodríguez,77,0,ITT,246,30.8,154,GC,0.0,3,265
2021,20,Michael Matthews,78,0,ITT,246,30.8,152,Classic,0.0,44,101
2021,20,Kenny Elissonde,79,0,ITT,246,30.8,0,Climber,0.0,2,32
2021,20,Quentin Pacher,80,0,ITT,246,30.8,572,Hills,0.0,0,72
2021,20,Imanol Erviti,81,0,ITT,246,30.8,0,GC,0.0,3,77
2021,20,Tim Declercq,82,0,ITT,246,30.8,0,Classic,0.0,0,15
2021,20,Page not found,83,0,ITT,246,30.8,0,Classic,0.0,0,0
2021,20,Page not found,84,0,ITT,246,30.8,0,Sprint,0.0,0,0
2021,20,Emanuel Buchmann,85,0,ITT,246,30.8,667,GC,0.0,5,0
2021,20,Davide Ballerini,86,0,ITT,246,30.8,127,Classic,0.0,11,196
2021,20,Jelle Wallays,87,0,ITT,246,30.8,0,Classic,0.0,8,15
2021,20,Toms Skujiņš,88,0,ITT,246,30.8,118,Classic,0.0,14,53
2021,20,Fabien Doubey,89,0,ITT,246,30.8,1210,GC,0.0,1,8
2021,20,Rick Zabel,90,0,ITT,246,30.8,0,Classic,0.0,2,17
2021,20,Wout Poels,91,0,ITT,246,30.8,387,Climber,0.0,26,142
2021,20,Dan Martin,92,0,ITT,246,30.8,0,Climber,0.0,22,0
2021,20,Forbidden,93,0,ITT,246,30.8,0,Classic,0.0,0,0
2021,20,Davide Formolo,94,0,ITT,246,30.8,624,Climber,0.0,6,5
2021,20,Simon Clarke,95,0,ITT,246,30.8,1108,Classic,0.0,7,10
2021,20,Mark Donovan,96,0,ITT,246,30.8,391,GC,0.0,1,126
2021,20,Jorge Arcas,97,0,ITT,246,30.8,1412,GC,0.0,0,15
2021,20,Forbidden,98,0,ITT,246,30.8,0,GC,0.0,0,0
2021,20,Forbidden,99,0,ITT,246,30.8,0,GC,0.0,0,0
2021,20,Lukas Pöstlberger,100,0,ITT,246,30.8,0,Classic,0.0,6,0
2021,20,Marc Hirschi,101,0,ITT,246,30.8,130,Classic,0.0,24,67
2021,20,Kristian Sbaragli,102,0,ITT,246,30.8,2432,Classic,0.0,1,16
2021,20,Anthony Turgis,103,0,ITT,246,30.8,126,Classic,0.0,7,312
2021,20,Reto Hollenstein,104,0,ITT,246,30.8,0,GC,0.0,0,0
2021,20,Page not found,105,0,ITT,246,30.8,0,GC,0.0,0,0
2021,20,Sonny Colbrelli,106,0,ITT,246,30.8,0,Classic,0.0,34,180
2021,20,Edward Theuns,107,0,ITT,246,30.8,565,Classic,0.0,10,74
2021,20,Alex Aranburu,108,0,ITT,246,30.8,70,Classic,0.0,10,410
2021,20,Joris Nieuwenhuis,109,0,ITT,246,30.8,0,Classic,0.0,0,0
2021,20,Franck Bonnamour,110,0,ITT,246,30.8,0,Hills,0.0,0,0
2021,20,Casper Pedersen,111,0,ITT,246,30.8,576,Classic,0.0,3,84
2021,20,Forbidden,112,0,ITT,246,30.8,0,Classic,0.0,0,0
2021,20,André Greipel,113,0,ITT,246,30.8,0,Sprint,0.0,158,0
2021,20,Cyril Gautier,114,0,ITT,246,30.8,0,Classic,0.0,5,12
2021,20,Petr Vakoč,115,0,ITT,246,30.8,0,Classic,0.0,7,0
2021,20,Mike Teunissen,116,0,ITT,246,30.8,143,Classic,0.0,8,199
2021,20,Georg Zimmermann,117,0,ITT,246,30.8,161,Classic,0.0,5,300
2021,20,Luka Mezgec,118,0,ITT,246,30.8,760,Hills,0.0,19,31
2021,20,Cees Bol,119,0,ITT,246,30.8,396,Sprint,0.0,6,136
2021,20,Julien Simon,120,0,ITT,246,30.8,0,Classic,0.0,13,70
2021,20,Patrick Konrad,121,0,ITT,246,30.8,839,Climber,0.0,3,35
2021,20,Dmitriy Gruzdev,122,0,ITT,246,30.8,0,TT,0.0,10,65
2021,20,Page not found,123,0,ITT,246,30.8,0,GC,0.0,0,0
2021,20,Guillaume Boivin,124,0,ITT,246,30.8,627,Classic,0.0,5,10
2021,20,Page not found,125,0,ITT,246,30.8,0,GC,0.0,0,0
2021,20,Ide Schelling,126,0,ITT,246,30.8,1611,Hills,0.0,3,0
2021,20,Page not found,127,0,ITT,246,30.8,0,GC,0.0,0,0
2021,20,Nairo Quintana,128,0,ITT,246,30.8,245,GC,0.0,53,241
2021,20,Carlos Barbero,129,0,ITT,246,30.8,0,Classic,0.0,12,44
2021,20,Michał Kwiatkowski,130,0,ITT,246,30.8,417,Classic,0.0,32,40
2021,20,Jasper Philipsen,131,0,ITT,246,30.8,8,Sprint,0.0,61,848
2021,20,Jérémy Cabot,132,0,ITT,246,30.8,0,TT,0.0,0,4
2021,20,Simon Geschke,133,0,ITT,246,30.8,0,Climber,0.0,3,208
2021,20,Marco Haller,134,0,ITT,246,30.8,416,Classic,0.0,6,48
2021,20,Pierre Rolland,135,0,ITT,246,30.8,0,Climber,0.0,12,0
2021,20,Carlos Verona,136,0,ITT,246,30.8,612,GC,0.0,2,37
2021,20,Benoît Cosnefroy,137,0,ITT,246,30.8,47,Classic,0.0,25,838
2021,20,Silvan Dillier,138,0,ITT,246,30.8,698,Classic,0.0,8,30
2021,20,Sean Bennett,139,0,ITT,246,30.8,0,Hills,0.0,0,0
2021,20,Matej Mohorič,140,0,ITT,246,30.8,176,Classic,0.0,25,167
2021,20,Élie Gesbert,141,0,ITT,246,30.8,0,GC,0.0,2,8
2021,20,Page not found,142,0,ITT,246,30.8,0,Climber,0.0,0,0
2021,21,Page not found,1,1,flat,699,108.4,0,Classic,0.0,0,0
2021,21,Jasper Philipsen,2,0,flat,699,108.4,8,Sprint,0.0,61,848
2021,21,Mark Cavendish,3,0,flat,699,108.4,0,Sprint,0.0,165,190
2021,21,Luka Mezgec,4,0,flat,699,108.4,760,Hills,0.0,19,31
2021,21,André Greipel,5,0,flat,699,108.4,0,Sprint,0.0,158,0
2021,21,Page not found,6,0,flat,699,108.4,0,Sprint,0.0,0,0
2021,21,Michael Matthews,7,0,flat,699,108.4,152,Classic,0.0,44,101
2021,21,Alex Aranburu,8,0,flat,699,108.4,70,Classic,0.0,10,410
2021,21,Cyril Barthe,9,0,flat,699,108.4,553,Hills,0.0,0,60
2021,21,Max Walscheid,10,0,flat,699,108.4,280,Sprint,0.0,13,213
2021,21,Daniel Oss,11,0,flat,699,108.4,0,Classic,0.0,2,0
2021,21,Forbidden,12,0,flat,699,108.4,0,Classic,0.0,0,0
2021,21,Sonny Colbrelli,13,0,flat,699,108.4,0,Classic,0.0,34,180
2021,21,Silvan Dillier,14,0,flat,699,108.4,698,Classic,0.0,8,30
2021,21,Page not found,15,0,flat,699,108.4,0,Hills,0.0,0,0
2021,21,Lukas Pöstlberger,16,0,flat,699,108.4,0,Classic,0.0,6,0
2021,21,Anthony Perez,17,0,flat,699,108.4,1301,Classic,0.0,5,0
2021,21,Mads Pedersen,18,0,flat,699,108.4,28,Classic,0.0,60,488
2021,21,Connor Swift,19,0,flat,699,108.4,571,Classic,0.0,3,65
2021,21,Jorge Arcas,20,0,flat,699,108.4,1412,GC,0.0,0,15
2021,21,Cees Bol,21,0,flat,699,108.4,396,Sprint,0.0,6,136
2021,21,Mike Teunissen,22,0,flat,699,108.4,143,Classic,0.0,8,199
2021,21,Rick Zabel,23,0,flat,699,108.4,0,Classic,0.0,2,17
2021,21,Julien Simon,24,0,flat,699,108.4,0,Classic,0.0,13,70
2021,21,Nils Eekhoff,25,0,flat,699,108.4,584,Classic,0.0,2,0
2021,21,Élie Gesbert,26,0,flat,699,108.4,0,GC,0.0,2,8
2021,21,Michael Schär,27,0,flat,699,108.4,0,GC,0.0,2,40
2021,21,Kristian Sbaragli,28,0,flat,699,108.4,2432,Classic,0.0,1,16
2021,21,Guillaume Boivin,29,0,flat,699,108.4,627,Classic,0.0,5,10
2021,21,Dorian Godon,30,0,flat,699,108.4,33,Hills,0.0,21,534
2021,21,Nils Politt,31,0,flat,699,108.4,256,Classic,0.0,8,189
2021,21,Forbidden,32,0,flat,699,108.4,0,GC,0.0,0,0
2021,21,Wilco Kelderman,33,0,flat,699,108.4,566,GC,0.0,4,37
2021,21,Page not found,34,0,flat,699,108.4,0,Classic,0.0,0,0
2021,21,Valentin Madouas,35,0,flat,699,108.4,187,Classic,0.0,7,78
2021,21,Sepp Kuss,36,0,flat,699,108.4,69,Climber,0.0,12,228
2021,21,Christophe Laporte,37,0,flat,699,108.4,49,Classic,0.0,34,554
2021,21,Marco Haller,38,0,flat,699,108.4,416,Classic,0.0,6,48
2021,21,Jasper Stuyven,39,0,flat,699,108.4,65,Classic,0.0,9,540
2021,21,Jan Bakelants,40,0,flat,699,108.4,0,GC,0.0,7,0
2021,21,Jonas Rickaert,41,0,flat,699,108.4,663,Classic,0.0,1,25
2021,21,Michael Mørkøv,42,0,flat,699,108.4,0,Classic,0.0,5,35
2021,21,Page not found,43,0,flat,699,108.4,0,Hills,0.0,0,0
2021,21,Page not found,44,0,flat,699,108.4,0,GC,0.0,0,0
2021,21,Julien Bernard,45,0,flat,699,108.4,431,GC,0.0,1,53
2021,21,Stefan Küng,46,0,flat,699,108.4,369,TT,0.0,30,20
2021,21,Imanol Erviti,47,0,flat,699,108.4,0,GC,0.0,3,77
2021,21,Guillaume Martin,48,0,flat,699,108.4,162,Climber,0.0,11,215
2021,21,Louis Meintjes,49,0,flat,699,108.4,599,GC,0.0,7,205
2021,21,Forbidden,50,0,flat,699,108.4,0,Classic,0.0,0,0
2021,21,Philippe Gilbert,51,0,flat,699,108.4,0,Classic,0.0,80,0
2021,21,Alejandro Valverde,52,0,flat,699,108.4,0,Climber,0.0,133,0
